Area,Perimeter,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Extent,Class
10286,406.71,171.05,77.45,0.89,10469,0.62,0
11130,413.41,168.75,85.28,0.86,11320,0.79,0
11802,430.05,175.27,86.66,0.87,12024,0.62,0
8702,381.21,160.72,69.73,0.9,8924,0.64,0
10783,418.68,171.37,82.12,0.88,11133,0.59,0
12146,442.25,176.51,89.75,0.86,12502,0.78,0
10844,412.66,171.03,81.49,0.88,11046,0.82,0
12502,443.59,179.13,89.95,0.86,12788,0.79,0
12061,432.69,174.2,90.07,0.86,12378,0.63,0
11543,432.31,174.84,86.67,0.87,11940,0.69,0
11088,418.21,172.03,82.94,0.88,11284,0.62,0
10600,414.87,174.65,78.23,0.89,10800,0.6,0
11173,420.93,175.65,81.66,0.89,11396,0.8,0
12292,447.49,181.36,87.99,0.87,12535,0.59,0
10986,425.13,172.68,83.55,0.88,11450,0.73,0
10916,416.33,172.51,81.99,0.88,11093,0.72,0
12452,445.08,179.03,89.89,0.86,12710,0.62,0
10311,408.34,168.21,79.92,0.88,10593,0.65,0
11719,436.42,180.12,83.87,0.88,11922,0.68,0
10173,406.97,174.5,74.87,0.9,10342,0.76,0
11708,433.67,184.3,81.25,0.9,11888,0.61,0
12218,442.69,184.35,85.84,0.88,12468,0.64,0
12084,434.67,177.53,88.05,0.87,12321,0.63,0
11908,447.63,187.82,81.95,0.9,12287,0.58,0
13039,480.11,205.86,81.44,0.92,13288,0.58,0
10005,394.1,161.26,79.96,0.87,10220,0.72,0
11467,448.68,192.09,77.17,0.92,11739,0.57,0
12277,450.33,190.74,82.86,0.9,12482,0.76,0
12232,440.4,175.68,90.06,0.86,12525,0.77,0
10594,409.82,164.29,84.06,0.86,10977,0.63,0
10806,408.68,163.72,85.63,0.85,11069,0.61,0
12625,445.93,181.65,89.6,0.87,12905,0.65,0
11604,433.12,175.14,86.72,0.87,12006,0.68,0
10662,420.2,175.88,78.52,0.89,10944,0.57,0
11758,436.38,177.35,85.97,0.87,12190,0.76,0
9070,375.09,156.98,74.23,0.88,9233,0.74,0
11536,426.85,172.19,87.08,0.86,11891,0.61,0
11741,445.98,184.42,82.48,0.89,12215,0.57,0
11693,446.48,185.65,81.72,0.9,12064,0.57,0
12261,443.28,183.64,86.1,0.88,12507,0.72,0
11730,424.16,172.74,87.72,0.86,11913,0.62,0
12164,436.61,180.38,86.53,0.88,12351,0.64,0
11337,427.95,174.94,83.92,0.88,11617,0.6,0
10937,411.96,165.01,85.26,0.86,11135,0.62,0
11550,420.27,170.95,87.15,0.86,11776,0.69,0
12262,443.17,190.68,82.13,0.9,12404,0.62,0
9911,390.46,157.1,81.45,0.86,10178,0.73,0
12281,442.11,177.96,89.71,0.86,12666,0.6,0
8628,372.33,157.33,70.13,0.9,8782,0.6,0
11921,422.36,168.5,91.07,0.84,12169,0.66,0
10144,403.64,165.47,79.18,0.88,10399,0.66,0
11549,425.22,174.23,85.78,0.87,11805,0.63,0
10973,419.94,171.83,82.9,0.88,11239,0.7,0
10785,423.8,175.27,79.08,0.89,11069,0.71,0
11635,436.33,179.4,84.02,0.88,11920,0.67,0
11239,419.86,170.46,85.56,0.86,11609,0.62,0
12043,444.06,179.92,86.48,0.88,12364,0.7,0
11721,442.35,186.25,81.26,0.9,11950,0.58,0
11869,434.25,177.87,86.17,0.87,12144,0.62,0
11819,434.03,176.37,86.82,0.87,12193,0.77,0
11490,445.69,179.86,83.73,0.89,12020,0.57,0
11614,437.66,184.9,81.88,0.9,11812,0.82,0
10386,411.14,171.53,77.88,0.89,10636,0.59,0
11891,446.41,189.06,81.91,0.9,12125,0.55,0
10585,409.32,167.75,81.42,0.87,10819,0.68,0
11546,429.68,179.22,82.66,0.89,11698,0.6,0
10572,412.25,163.65,84.48,0.86,10911,0.66,0
10262,412.77,166.65,80.33,0.88,10554,0.58,0
10272,403.05,171.38,76.66,0.89,10419,0.76,0
9165,380.66,156.67,75.54,0.88,9366,0.65,0
11273,432.65,185.89,77.61,0.91,11440,0.62,0
10215,401.48,164.24,80.22,0.87,10435,0.68,0
10519,406.76,169.02,80.37,0.88,10684,0.61,0
12643,449.34,184.78,87.99,0.88,12903,0.77,0
12598,445.18,178.98,91.1,0.86,12923,0.63,0
10327,403.4,166.08,79.96,0.88,10576,0.62,0
10965,416.97,174.35,80.8,0.89,11224,0.7,0
10818,416.77,175.71,78.83,0.89,10987,0.63,0
13667,463.84,197.36,88.59,0.89,13829,0.63,0
12274,453.13,190.98,82.71,0.9,12466,0.56,0
11817,426.6,179.57,84.24,0.88,11977,0.66,0
11248,420.29,171.22,84.84,0.87,11521,0.72,0
9225,387.82,163.4,72.75,0.9,9422,0.59,0
11986,433.29,173.23,89.4,0.86,12243,0.62,0
14153,480.32,196.98,92.8,0.88,14555,0.77,0
10843,412.37,168.27,83.94,0.87,11082,0.79,0
10903,419.65,169.52,83.22,0.87,11232,0.7,0
12712,456.07,186.16,88.9,0.88,13092,0.64,0
12532,449.74,179.29,90.65,0.86,12874,0.6,0
11050,416.42,168.32,85.26,0.86,11323,0.69,0
12647,451.06,180.34,91.43,0.86,13120,0.66,0
11323,420.06,169.98,86.36,0.86,11586,0.72,0
11149,411.31,164.67,87.5,0.85,11393,0.76,0
11355,428.99,172.28,85.37,0.87,11690,0.61,0
12476,452.76,192.32,83.67,0.9,12654,0.81,0
10114,398.37,161.02,80.85,0.86,10305,0.67,0
11919,435.26,171.85,89.98,0.85,12168,0.61,0
11994,444.76,183.45,84.43,0.89,12262,0.72,0
10782,412.88,165.55,84.35,0.86,11112,0.69,0
12191,441.69,180.12,87.87,0.87,12481,0.6,0
9822,398.33,160.62,79.29,0.87,10085,0.63,0
11944,442.79,182.64,84.1,0.89,12128,0.58,0
10523,429.06,173.88,78.86,0.89,11003,0.59,0
10541,406.54,162.99,83.7,0.86,10901,0.77,0
12091,442,181.21,86.3,0.88,12400,0.64,0
10899,421.44,173.64,81.16,0.88,11267,0.69,0
12192,428.59,172.95,90.53,0.85,12383,0.74,0
12549,448.85,175.85,92.88,0.85,12989,0.66,0
11465,419.6,167.99,88.08,0.85,11685,0.75,0
10567,398.59,161.46,83.77,0.85,10720,0.64,0
11542,426.4,175.28,84.46,0.88,11738,0.63,0
10689,416.26,170.62,80.48,0.88,10892,0.63,0
9933,397.72,160.85,79.78,0.87,10161,0.71,0
11237,429.53,179.38,80.49,0.89,11430,0.59,0
12155,434.27,174.78,89.5,0.86,12388,0.8,0
11095,423.24,170.16,84.62,0.87,11350,0.77,0
12344,442.7,179.74,88.93,0.87,12609,0.72,0
11607,426.43,172.18,87.26,0.86,11842,0.64,0
10381,414.19,174.74,77.08,0.9,10556,0.61,0
11083,421.79,171.49,83.67,0.87,11415,0.7,0
9017,378.79,155.37,74.75,0.88,9290,0.66,0
12404,454.38,186.08,85.99,0.89,12659,0.57,0
10198,400.2,166.59,78.23,0.88,10351,0.62,0
9817,407.75,170.09,74.71,0.9,10032,0.58,0
11251,431.71,181.79,79.83,0.9,11408,0.56,0
11489,447.24,182.1,82.12,0.89,11913,0.56,0
10832,420.08,167.83,84.05,0.87,11207,0.6,0
12992,458.89,183.42,92.05,0.86,13372,0.78,0
10787,401.26,160.02,86.64,0.84,11010,0.66,0
12440,434.8,173.39,92.69,0.85,12716,0.68,0
9585,397.72,163.85,75.41,0.89,9759,0.73,0
10803,411.31,165.22,84.78,0.86,11098,0.64,0
14092,466.45,185.18,98.09,0.85,14434,0.66,0
10623,423.02,175.03,78.42,0.89,10897,0.59,0
10589,408.76,167.88,81.04,0.88,10775,0.62,0
12899,462.27,190.43,87.37,0.89,13132,0.68,0
11462,424.56,175.42,84.14,0.88,11650,0.8,0
12433,442.48,173.86,93.11,0.84,12769,0.63,0
10150,405.74,164.72,80.26,0.87,10338,0.59,0
11850,434.62,180,84.99,0.88,12073,0.79,0
10763,411.28,168.57,81.8,0.87,10963,0.77,0
11764,428.56,171.59,88.73,0.86,12125,0.69,0
11665,435.71,182.75,81.97,0.89,11895,0.65,0
11147,417.46,169.33,84.88,0.87,11331,0.72,0
13645,454.61,182.6,95.71,0.85,13819,0.63,0
10854,415.28,170.14,82.01,0.88,11071,0.62,0
12312,447.72,178.96,88.52,0.87,12593,0.62,0
11652,429.52,172.41,87.48,0.86,11982,0.63,0
13460,451.05,181.47,95.35,0.85,13697,0.73,0
11444,424.37,174.22,84.26,0.88,11638,0.66,0
11859,436.25,184.64,82.17,0.9,12049,0.65,0
12650,438.14,175.84,92.57,0.85,12871,0.79,0
11227,427.81,179.56,80.32,0.89,11430,0.59,0
12279,455.42,191.65,82.48,0.9,12549,0.59,0
11694,431.39,177.07,85.11,0.88,11875,0.69,0
11419,431.51,175.96,83.67,0.88,11732,0.67,0
11357,427.04,178.6,81.39,0.89,11546,0.6,0
12339,453.26,191.5,82.77,0.9,12534,0.62,0
11792,443.91,186.2,81.23,0.9,12012,0.63,0
11377,429.39,172.54,85.88,0.87,11746,0.74,0
12073,439.8,177.39,87.63,0.87,12337,0.68,0
13010,450.56,186.15,90.26,0.87,13184,0.63,0
12188,434.21,171.76,91.44,0.85,12529,0.62,0
11417,419.27,170.16,86.5,0.86,11584,0.63,0
10811,420.23,174.59,79.98,0.89,11027,0.68,0
11062,411.11,167.8,84.98,0.86,11242,0.82,0
11745,426.77,179.02,84.03,0.88,11904,0.69,0
11363,423.27,175.87,83.84,0.88,11548,0.79,0
13524,472.73,192.09,91.38,0.88,13947,0.6,0
10491,411.99,174.71,77.04,0.9,10658,0.77,0
10815,414.06,171.35,80.88,0.88,11015,0.73,0
13269,458.49,183.4,93.34,0.86,13619,0.61,0
9962,408.72,165.83,78.49,0.88,10231,0.62,0
12164,435.09,177.59,88.2,0.87,12354,0.71,0
12434,437.9,183.23,87.01,0.88,12605,0.73,0
11107,408.46,162.18,87.87,0.84,11330,0.66,0
12483,437.4,173.49,92.7,0.85,12767,0.78,0
12494,437.22,179.28,89.51,0.87,12729,0.71,0
13415,464.29,191.96,89.88,0.88,13660,0.58,0
12868,454.86,191.59,86.51,0.89,13082,0.79,0
13034,449.85,180.2,93.87,0.85,13333,0.62,0
12918,459.83,193.35,86.06,0.9,13179,0.78,0
12260,453.24,190.85,83.03,0.9,12586,0.79,0
12419,452.2,183.39,87.75,0.88,12720,0.58,0
12881,457.78,192.63,86.6,0.89,13109,0.57,0
12624,452.73,192.11,84.61,0.9,12791,0.57,0
12437,434.67,174.97,91.87,0.85,12670,0.73,0
14026,467.77,191.74,94.25,0.87,14222,0.63,0
11271,404.46,158.99,91.34,0.82,11462,0.67,0
11929,436.86,177.19,86.99,0.87,12230,0.69,0
12387,442.27,177.72,90.97,0.86,12754,0.59,0
12837,445.64,178.2,93.73,0.85,13197,0.76,0
12638,454.56,187.57,86.98,0.89,12902,0.77,0
10594,401.24,167.19,81.1,0.87,10738,0.79,0
12337,446.22,180.54,87.79,0.87,12628,0.61,0
12249,440.39,178.59,88.66,0.87,12538,0.77,0
12198,442.42,183.66,85.5,0.89,12391,0.71,0
11523,441.4,183.05,81.27,0.9,11815,0.78,0
12094,432.39,173.42,89.67,0.86,12318,0.64,0
10246,419.95,178.92,74.24,0.91,10525,0.78,0
10578,414.62,167.75,81.59,0.87,10899,0.6,0
12131,444.93,183.84,85.06,0.89,12419,0.78,0
13340,474.68,201.39,85.89,0.9,13603,0.7,0
11387,434.79,182.11,80.47,0.9,11612,0.56,0
12331,441.44,175.61,90.83,0.86,12617,0.62,0
12297,440.6,173.33,92.04,0.85,12678,0.72,0
11776,430.33,173.57,87.47,0.86,12011,0.62,0
12823,450.64,180.7,91.78,0.86,13195,0.7,0
10973,419.26,169.84,83.5,0.87,11285,0.78,0
13361,456.74,183.2,93.64,0.86,13610,0.69,0
9414,407.83,179.55,66.92,0.93,9583,0.81,0
10997,421.48,171.56,82.59,0.88,11249,0.61,0
11502,425.96,173.27,85.46,0.87,11776,0.64,0
12031,444.46,184.78,84.48,0.89,12253,0.59,0
13095,449.35,180.78,92.73,0.86,13294,0.64,0
11670,434.09,172.98,87.95,0.86,12102,0.67,0
12214,444.29,180.88,87.68,0.87,12525,0.63,0
10819,413.26,165.16,84.57,0.86,11091,0.61,0
11217,424.08,168.65,86.48,0.86,11546,0.77,0
12574,466.52,197.86,81.89,0.91,12902,0.66,0
10884,406.72,156.78,89.61,0.82,11233,0.72,0
12749,443.44,177.17,92.92,0.85,13028,0.74,0
10412,408.72,163.75,82.41,0.86,10735,0.69,0
12737,445.15,178.94,91.93,0.86,12942,0.62,0
10360,411.24,169.4,78.57,0.89,10538,0.78,0
10809,426.05,176.32,79.3,0.89,11121,0.75,0
11890,434.03,178.19,85.35,0.88,12132,0.72,0
12013,443.48,189.29,81.29,0.9,12160,0.57,0
12323,438.65,174.6,91.01,0.85,12504,0.62,0
11669,432.1,175.28,86.84,0.87,11886,0.78,0
11658,443.26,179.81,83.88,0.88,12024,0.59,0
10800,406.48,163.41,85.19,0.85,10960,0.63,0
12280,444.42,182.71,86.72,0.88,12565,0.66,0
11639,428.31,172.37,87.17,0.86,11836,0.71,0
11145,420.32,169.13,85.59,0.86,11364,0.77,0
10036,402.86,166.16,77.91,0.88,10255,0.59,0
11860,432.06,174.31,88.15,0.86,12140,0.71,0
11778,432.26,173.49,87.76,0.86,12104,0.66,0
11759,426.14,173.69,87.18,0.86,11941,0.69,0
12373,438.88,175.83,90.91,0.86,12622,0.77,0
13218,458.76,183.63,93.5,0.86,13547,0.78,0
11656,434.4,175.59,85.72,0.87,11955,0.6,0
12086,438.5,179.42,86.55,0.88,12292,0.63,0
14009,481.98,198.53,91.06,0.89,14455,0.68,0
11454,419.31,174.18,84.38,0.87,11604,0.82,0
11923,432.33,174.24,88.13,0.86,12187,0.62,0
11469,429.86,175.51,85.11,0.87,11709,0.79,0
11451,426.25,176.12,84.36,0.88,11666,0.61,0
12831,452.72,184.25,89.26,0.87,13073,0.61,0
12201,443.46,178.09,88.48,0.87,12544,0.64,0
11794,434.62,176.44,86.1,0.87,12110,0.6,0
11487,428.09,173.95,85.49,0.87,11695,0.65,0
12863,448.51,182.86,90.77,0.87,13133,0.74,0
11070,419.4,173.58,82.15,0.88,11266,0.6,0
12220,436.98,171.41,92.15,0.84,12653,0.62,0
11690,432.52,183.03,82.31,0.89,11846,0.58,0
12416,449.74,190.61,83.52,0.9,12607,0.68,0
10629,416.89,172.19,79.67,0.89,10819,0.69,0
11379,438.16,182.2,80.89,0.9,11735,0.59,0
11825,437.45,182.36,83.66,0.89,12044,0.73,0
11314,424.08,178.78,81.84,0.89,11482,0.76,0
10805,410.45,164.7,84.79,0.86,11050,0.58,0
12613,450.21,184.88,88.07,0.88,12832,0.61,0
10289,406.54,170.24,77.38,0.89,10522,0.62,0
10852,433.64,177.96,80.45,0.89,11315,0.78,0
9798,416.67,182.43,69.41,0.92,9994,0.59,0
10847,414.45,165.59,85.01,0.86,11148,0.68,0
11433,426.92,175.87,84.2,0.88,11719,0.61,0
10502,402.83,162.63,83.31,0.86,10798,0.64,0
11296,424.7,169.21,87,0.86,11626,0.61,0
11378,426.61,179.39,81.97,0.89,11535,0.6,0
10318,413.21,173.16,76.92,0.9,10614,0.68,0
9862,396.86,166.76,75.72,0.89,10064,0.64,0
11139,423.32,173.08,82.69,0.88,11380,0.72,0
12269,435.66,175.96,90.3,0.86,12583,0.78,0
10780,407.16,163.39,85.59,0.85,11096,0.67,0
11867,434.81,185.7,81.85,0.9,12004,0.68,0
10968,406.79,161.51,87.9,0.84,11184,0.69,0
12381,434.16,173.1,91.96,0.85,12643,0.74,0
10745,422.23,183.71,75.04,0.91,10883,0.82,0
11366,423.11,171.91,85.58,0.87,11599,0.61,0
12605,448.85,186.72,86.67,0.89,12804,0.73,0
11983,430.63,175.68,87.9,0.87,12248,0.62,0
11385,436.61,180.07,82.65,0.89,11778,0.76,0
12053,449.6,189.5,82.27,0.9,12295,0.56,0
11964,447.51,191.44,80.27,0.91,12166,0.75,0
12577,443.15,181.53,89.82,0.87,12826,0.61,0
10492,405.91,162.8,83.5,0.86,10888,0.63,0
11342,440.2,188.07,77.19,0.91,11532,0.58,0
12071,438.7,178.78,87.5,0.87,12437,0.65,0
11790,432.33,181.34,83.66,0.89,11990,0.6,0
11634,427.11,171.33,88.27,0.86,11967,0.71,0
10915,419.59,171.54,82.83,0.88,11246,0.78,0
9117,393.84,167.61,69.95,0.91,9333,0.54,0
10390,420.79,174.05,77.64,0.89,10689,0.73,0
11174,430.3,175.48,83.02,0.88,11604,0.67,0
12027,445.2,178.74,87.7,0.87,12455,0.61,0
12537,440.11,177.27,91.09,0.86,12845,0.67,0
11392,424.52,172.2,85.84,0.87,11707,0.68,0
10538,401.34,166.77,81.17,0.87,10682,0.79,0
11912,430.37,177.48,86.59,0.87,12119,0.72,0
11335,426.58,172.75,85.12,0.87,11618,0.67,0
12067,440,187.76,82.31,0.9,12200,0.62,0
12416,447.96,187.3,85.39,0.89,12660,0.62,0
11447,436.87,180.44,82.31,0.89,11733,0.57,0
12683,444.53,176.62,92.58,0.85,13094,0.67,0
10584,437.05,188.44,72.55,0.92,10936,0.56,0
10817,404,167.42,82.72,0.87,10953,0.79,0
11926,435.75,173.27,89.63,0.86,12308,0.75,0
10941,423.41,172.85,81.42,0.88,11248,0.63,0
9679,399.85,168.54,74.1,0.9,9917,0.63,0
12735,441.38,174.74,94.11,0.84,13066,0.7,0
11691,426.28,176.19,85.12,0.88,11908,0.62,0
11573,427.28,176.79,84.65,0.88,11828,0.61,0
11490,424.56,172.41,85.89,0.87,11733,0.61,0
10380,399.05,161.87,82.77,0.86,10606,0.69,0
10032,403.1,165.61,78.48,0.88,10307,0.75,0
11287,421.99,176.18,82.73,0.88,11469,0.82,0
11201,416.54,171,84.24,0.87,11384,0.76,0
13387,458.96,180.4,95.74,0.85,13653,0.63,0
12188,441.28,181.48,86.32,0.88,12364,0.6,0
11016,404.35,166.71,84.51,0.86,11146,0.76,0
11881,429.8,173.53,88.34,0.86,12215,0.65,0
10816,417.78,170.93,81.67,0.88,11119,0.59,0
11125,420.21,173.17,82.78,0.88,11408,0.64,0
9369,396.76,164.62,73.86,0.89,9592,0.65,0
11601,447.13,191.38,78.37,0.91,11925,0.58,0
12945,454.68,185.91,89.6,0.88,13220,0.65,0
12070,444.45,183.94,85.08,0.89,12400,0.68,0
12036,436.15,177.34,87.98,0.87,12353,0.62,0
12419,439.16,175.85,90.91,0.86,12675,0.62,0
11334,433.39,178.99,82.3,0.89,11566,0.71,0
10562,407.19,168.78,80.47,0.88,10724,0.61,0
10895,411.59,167.44,84.26,0.86,11155,0.69,0
10583,401.31,164.74,82.49,0.87,10769,0.72,0
10440,405.61,165.25,82.03,0.87,10716,0.6,0
10365,416.34,169.59,79.64,0.88,10684,0.59,0
11632,442.44,187.01,80.89,0.9,11860,0.79,0
11535,420.81,169.73,87.86,0.86,11793,0.66,0
9762,397.25,161.87,78.3,0.88,10126,0.75,0
11119,415.02,171.28,83.18,0.87,11346,0.63,0
11396,431.3,177.64,82.86,0.88,11612,0.75,0
12126,432.95,169.8,92.44,0.84,12476,0.75,0
11243,430.93,180,81.03,0.89,11524,0.74,0
12574,444.63,174.56,93.24,0.85,12964,0.65,0
13098,458.73,187.32,90.63,0.88,13423,0.6,0
10961,419.39,169.58,84.24,0.87,11323,0.76,0
10590,412.51,173.71,78.52,0.89,10743,0.78,0
10579,405.12,167.29,81.35,0.87,10750,0.8,0
11323,422.44,169.98,86.26,0.86,11628,0.6,0
10512,418.07,170.82,79.28,0.89,10776,0.59,0
10866,404.36,163.93,85.33,0.85,11039,0.63,0
11919,434.26,175.56,87.85,0.87,12152,0.61,0
12692,456.79,181.23,91.13,0.86,13147,0.78,0
8328,369.74,152.57,70.57,0.89,8579,0.58,0
11354,426.87,172.4,85.4,0.87,11703,0.73,0
11291,432.65,177.01,82.57,0.88,11586,0.65,0
11905,433.25,172.77,89.24,0.86,12224,0.73,0
10725,411.69,164.6,84.29,0.86,11009,0.67,0
11907,448.17,185.98,82.82,0.9,12209,0.57,0
11862,436.3,177.2,86.44,0.87,12146,0.76,0
11912,439.64,179.98,85.3,0.88,12222,0.6,0
12101,435.93,178.4,86.98,0.87,12302,0.74,0
11749,455.26,192.59,78.04,0.91,12001,0.61,0
13325,468.35,188.9,90.83,0.88,13643,0.61,0
10272,413.69,175.92,74.96,0.9,10462,0.59,0
11259,421.51,172.21,84.22,0.87,11522,0.79,0
10574,415.96,172.7,78.68,0.89,10831,0.67,0
11443,427.23,176.98,82.92,0.88,11618,0.63,0
9346,383.74,158.05,75.98,0.88,9539,0.68,0
11432,424.18,170.66,86.87,0.86,11702,0.66,0
10993,428.7,179.58,78.64,0.9,11169,0.57,0
10218,401.77,163.24,80.52,0.87,10516,0.7,0
11200,428.17,176.11,82.36,0.88,11424,0.58,0
9080,396.54,165.69,70.25,0.91,9387,0.58,0
13103,456.79,184.17,91.97,0.87,13401,0.76,0
10561,417.93,172.89,79.52,0.89,10804,0.65,0
11249,418.94,168.61,86.19,0.86,11423,0.62,0
10214,392.24,158.93,82.07,0.86,10371,0.66,0
12042,440.7,177.11,88.23,0.87,12424,0.75,0
11226,425.01,180.23,79.79,0.9,11414,0.71,0
14932,488.86,203.94,94.11,0.89,15200,0.78,0
10873,416.67,168.94,83.34,0.87,11151,0.68,0
11859,421.81,169.93,89.38,0.85,12056,0.7,0
9519,402.22,173.38,70.51,0.91,9682,0.75,0
11565,428.49,180.72,81.83,0.89,11737,0.76,0
11860,429.79,178.21,85.31,0.88,12032,0.7,0
13085,446.31,179.17,94.19,0.85,13319,0.79,0
10453,421.52,171.98,78.83,0.89,10701,0.58,0
9120,383.57,158.46,74.16,0.88,9293,0.62,0
11316,429.64,177.28,82.79,0.88,11544,0.76,0
12800,448.29,185.55,88.77,0.88,13000,0.78,0
11599,432.32,180.88,82.32,0.89,11788,0.62,0
11715,430.38,172.75,87.86,0.86,12009,0.78,0
10132,398.67,162.85,80.07,0.87,10306,0.67,0
11828,437.91,184.96,82.35,0.9,12020,0.62,0
11624,452.37,190.02,79.31,0.91,11979,0.59,0
11910,434.74,178.37,86.32,0.88,12118,0.79,0
12136,455.43,195.57,80.1,0.91,12334,0.77,0
11787,434.51,181.29,83.35,0.89,11965,0.74,0
12347,452.29,186.9,85.23,0.89,12659,0.61,0
11247,419.19,173.85,82.96,0.88,11439,0.69,0
12037,436.2,177.23,87.3,0.87,12285,0.67,0
11765,429.29,175.06,86.73,0.87,11969,0.61,0
10536,425.37,182.95,73.87,0.91,10704,0.75,0
11320,423.99,173.09,84.61,0.87,11556,0.6,0
11569,433.01,183.72,80.48,0.9,11734,0.61,0
12182,433.84,180.61,86.61,0.88,12341,0.78,0
11584,434.74,180.85,82.18,0.89,11863,0.68,0
10803,409.13,169.41,81.79,0.88,10968,0.74,0
11908,430.7,174.37,88.11,0.86,12162,0.69,0
10144,416.15,173.67,75.35,0.9,10414,0.57,0
12608,440.13,174.6,93.53,0.84,12835,0.63,0
12099,427.18,170.92,91.33,0.85,12326,0.79,0
12579,445.89,185.28,86.88,0.88,12794,0.65,0
10685,421.04,172.42,80,0.89,10971,0.59,0
12120,441,180.38,86.72,0.88,12479,0.64,0
9468,386.5,162.47,74.98,0.89,9608,0.75,0
12663,441.29,180.88,89.99,0.87,12833,0.72,0
11266,414.73,166.43,87.77,0.85,11452,0.62,0
12161,430.59,171.62,92.09,0.84,12460,0.69,0
10035,398.1,162.66,79.65,0.87,10236,0.6,0
12161,448.59,186.4,84.42,0.89,12453,0.61,0
12397,433.35,171.61,92.99,0.84,12631,0.63,0
11410,436.37,180.8,81.64,0.89,11710,0.62,0
11703,422.05,166.01,91.12,0.84,12023,0.65,0
12535,442.94,185.84,86.91,0.88,12669,0.6,0
11782,433.74,182.74,83.05,0.89,12083,0.76,0
12693,448.16,180.09,91.82,0.86,13035,0.59,0
12678,452.93,190.84,85.65,0.89,12930,0.64,0
11840,420.14,166.93,90.98,0.84,12021,0.8,0
12397,446.32,184.8,86.42,0.88,12594,0.6,0
13056,485.66,205.53,82.63,0.92,13492,0.54,0
12266,438.82,178.84,88.8,0.87,12554,0.77,0
9571,388.59,160.94,76.44,0.88,9720,0.64,0
11236,421.44,171.76,84.29,0.87,11440,0.61,0
14658,477.12,189.57,100,0.85,15048,0.65,0
11553,432.48,177.96,84.06,0.88,11845,0.58,0
12615,458.23,185.04,88.19,0.88,13014,0.62,0
12692,447.74,174.88,94.16,0.84,13148,0.65,0
10975,420.52,169.97,83.41,0.87,11305,0.69,0
13553,455.19,179.36,97.5,0.84,13877,0.72,0
12213,442.27,183.7,85.82,0.88,12474,0.8,0
12837,464.77,194.3,85.33,0.9,13053,0.58,0
12885,463.44,192.97,86.66,0.89,13263,0.59,0
11911,441.06,185.21,82.24,0.9,12119,0.58,0
13045,446.01,174.69,96.46,0.83,13351,0.63,0
12637,455.29,187.81,86.85,0.89,12958,0.62,0
11483,429.55,173.86,85.41,0.87,11770,0.77,0
12237,432.39,169.65,93.41,0.83,12577,0.7,0
12675,466.1,195.81,83.4,0.9,12977,0.58,0
12649,459.95,190.44,85.75,0.89,12886,0.7,0
13217,471.75,194.13,88.09,0.89,13520,0.57,0
11372,435.59,179.57,81.47,0.89,11608,0.58,0
12831,455.24,187.27,88.07,0.88,13084,0.62,0
11742,428.03,171.23,88.02,0.86,11951,0.63,0
10667,411.75,163.93,84.72,0.86,10987,0.67,0
11470,427.2,174.04,85.11,0.87,11767,0.64,0
10167,406.83,160.96,82.92,0.86,10479,0.67,0
12720,443.45,183.2,89.5,0.87,12904,0.78,0
11027,422.39,172.87,82.67,0.88,11350,0.78,0
11794,422.1,169.29,89.53,0.85,12026,0.76,0
12301,440.01,175.42,90.58,0.86,12591,0.67,0
12204,436.86,169.29,93.19,0.83,12505,0.75,0
11458,437.44,178.6,83.98,0.88,11732,0.76,0
10882,411.75,168.96,83.18,0.87,11033,0.75,0
12053,440.98,180.1,86.76,0.88,12351,0.59,0
11281,424.97,170.98,85.27,0.87,11543,0.69,0
10948,408.44,167.18,83.69,0.87,11132,0.75,0
11525,432.3,177.12,83.66,0.88,11794,0.64,0
12340,456.4,189.23,84.49,0.89,12624,0.64,0
11340,420.92,169.64,86.18,0.86,11639,0.63,0
12326,444.07,181.01,87.67,0.87,12597,0.67,0
11975,434.91,176.54,87.29,0.87,12216,0.76,0
9944,407.36,169.64,75.97,0.89,10212,0.56,0
11432,428.54,172.69,85.3,0.87,11696,0.62,0
12695,447.83,179.08,91.47,0.86,12947,0.61,0
10864,426.58,174.11,81.12,0.88,11170,0.58,0
12913,449.02,178.16,93.15,0.85,13198,0.63,0
13117,451.87,173.72,98.31,0.82,13453,0.66,0
10713,443.4,192.89,71.79,0.93,10969,0.7,0
10344,406.19,169.37,78.96,0.88,10533,0.72,0
10483,419.02,176.62,76.32,0.9,10773,0.69,0
11697,424.15,170.55,88.91,0.85,11939,0.63,0
12764,449.55,185.94,88.24,0.88,12950,0.72,0
10784,424.14,176.96,78.46,0.9,11091,0.64,0
12811,453.94,185.73,89.51,0.88,13112,0.59,0
12593,449.57,179.37,90.7,0.86,12945,0.63,0
10767,410.62,166.02,83.89,0.86,10978,0.77,0
10572,403.27,164.57,81.98,0.87,10745,0.75,0
11312,421.55,168.26,87.21,0.86,11622,0.77,0
10740,422.77,182.96,75.04,0.91,10886,0.56,0
11052,418.95,170.47,83.59,0.87,11338,0.7,0
11906,433.86,174.3,88.25,0.86,12179,0.62,0
12466,453.45,185.62,86.59,0.88,12706,0.6,0
12871,448.58,183.87,90.28,0.87,13102,0.73,0
12714,434.12,169.26,96.89,0.82,12993,0.74,0
13066,458.26,186.35,90.9,0.87,13315,0.61,0
11682,437.04,176.23,86.32,0.87,11969,0.58,0
